736987.48430115;133512.00000000;736987.48430123;262932464.00000000;736987.48430131;2188.00000000
736987.48430146;137438.00000000;736987.48430154;264806384.00000000;736987.48430162;2165.00000000
736987.48430178;142049.00000000;736987.48430188;266299680.00000000;736987.48430196;2142.00000000
736987.48430209;146679.00000000;736987.48430218;266972144.00000000;736987.48430226;2098.00000000
736987.48430250;152652.00000000;736987.48430258;268200944.00000000;736987.48430265;2106.00000000
736987.48430301;159969.00000000;736987.48430321;268062704.00000000;736987.48430340;2125.00000000
736987.48430378;170625.00000000;736987.48430395;268462048.00000000;736987.48430406;2098.00000000
736987.48430429;178622.00000000;736987.48430441;268062704.00000000;736987.48430453;2070.00000000
736987.48430471;183955.00000000;736987.48430479;267921104.00000000;736987.48430487;2056.00000000
736987.48430505;189287.00000000;736987.48430512;267878384.00000000;736987.48430519;2155.00000000
736987.48430536;193954.00000000;736987.48430544;268446688.00000000;736987.48430552;2036.00000000
736987.48430568;197955.00000000;736987.48430575;267816944.00000000;736987.48430583;2140.00000000
736987.48430600;202621.00000000;736987.48430608;268462048.00000000;736987.48430620;2131.00000000
736987.48430640;208620.00000000;736987.48430648;268462048.00000000;736987.48430655;2116.00000000
736987.48430671;213286.00000000;736987.48430678;269214688.00000000;736987.48430686;2104.00000000
736987.48430701;217954.00000000;736987.48430709;268320464.00000000;736987.48430716;2133.00000000
736987.48430731;221952.00000000;736987.48430738;268308464.00000000;736987.48430745;2154.00000000
736987.48430762;225954.00000000;736987.48430770;268830688.00000000;736987.48430779;2084.00000000
736987.48430794;230620.00000000;736987.48430802;268415984.00000000;736987.48430810;2144.00000000
736987.48430825;235954.00000000;736987.48430833;268646368.00000000;736987.48430841;2048.00000000
736987.48430863;241286.00000000;736987.48430873;269030368.00000000;736987.48430882;2082.00000000
736987.48430906;247286.00000000;736987.48430914;269076448.00000000;736987.48430922;2079.00000000
736987.48430941;251286.00000000;736987.48430948;267955184.00000000;736987.48430956;2090.00000000
736987.48430972;256621.00000000;736987.48430981;268216304.00000000;736987.48430991;2103.00000000
736987.48431015;261954.00000000;736987.48431024;268339184.00000000;736987.48431034;2160.00000000
736987.48431052;267953.00000000;736987.48431060;268462048.00000000;736987.48431069;2166.00000000
736987.48431087;273286.00000000;736987.48431096;269061088.00000000;736987.48431104;2073.00000000
736987.48431122;277954.00000000;736987.48431132;268354544.00000000;736987.48431140;2163.00000000
736987.48431159;283287.00000000;736987.48431166;268277744.00000000;736987.48431172;2057.00000000
736987.48431189;287954.00000000;736987.48431196;268093424.00000000;736987.48431204;2059.00000000
736987.48431220;292620.00000000;736987.48431228;268247024.00000000;736987.48431238;2077.00000000
736987.48431255;297287.00000000;736987.48431264;268062704.00000000;736987.48431271;2085.00000000
736987.48431287;301953.00000000;736987.48431294;268922848.00000000;736987.48431302;2075.00000000
736987.48431318;306620.00000000;736987.48431329;268677088.00000000;736987.48431337;2095.00000000
736987.48431353;311286.00000000;736987.48431362;268339184.00000000;736987.48431370;1976.00000000
736987.48431395;317286.00000000;736987.48431403;268001264.00000000;736987.48431411;2107.00000000
736987.48431426;321287.00000000;736987.48431440;268462048.00000000;736987.48431458;2080.00000000
736987.48431498;332620.00000000;736987.48431519;268569568.00000000;736987.48431538;2094.00000000
736987.48431565;341287.00000000;736987.48431576;268431344.00000000;736987.48431588;2094.00000000
736987.48431610;347953.00000000;736987.48431623;268293104.00000000;736987.48431631;2084.00000000
736987.48431646;353287.00000000;736987.48431654;268799968.00000000;736987.48431662;2108.00000000
736987.48431678;358621.00000000;736987.48431686;267970544.00000000;736987.48431697;2106.00000000
736987.48431712;362620.00000000;736987.48431720;268566240.00000000;736987.48431728;2109.00000000
736987.48431745;367953.00000000;736987.48431758;268293104.00000000;736987.48431769;2122.00000000
736987.48431784;373285.00000000;736987.48431793;268646368.00000000;736987.48431801;2013.00000000
736987.48431817;378620.00000000;736987.48431825;267647984.00000000;736987.48431834;2116.00000000
736987.48431851;383286.00000000;736987.48431860;268492768.00000000;736987.48431868;2113.00000000
736987.48431883;387285.00000000;736987.48431891;268907488.00000000;736987.48431898;2124.00000000
736987.48431914;391953.00000000;736987.48431922;268200944.00000000;736987.48431932;2052.00000000
736987.48431947;396623.00000000;736987.48431955;268815328.00000000;736987.48431962;2078.00000000
736987.48431978;401953.00000000;736987.48431986;268784608.00000000;736987.48431993;2094.00000000
736987.48432009;405954.00000000;736987.48432016;268492768.00000000;736987.48432023;2114.00000000
736987.48432039;409953.00000000;736987.48432049;268047344.00000000;736987.48432057;2044.00000000
736987.48432073;414621.00000000;736987.48432081;268492768.00000000;736987.48432089;2074.00000000
736987.48432105;419953.00000000;736987.48432115;268415984.00000000;736987.48432122;2038.00000000
736987.48432146;425953.00000000;736987.48432154;268584928.00000000;736987.48432163;2111.00000000
736987.48432178;429952.00000000;736987.48432185;268815328.00000000;736987.48432193;2164.00000000
736987.48432208;435287.00000000;736987.48432216;268615648.00000000;736987.48432225;2087.00000000
736987.48432241;439286.00000000;736987.48432248;268262384.00000000;736987.48432256;2099.00000000
736987.48432271;443952.00000000;736987.48432279;269288160.00000000;736987.48432287;2102.00000000
736987.48432303;447952.00000000;736987.48432311;268477408.00000000;736987.48432319;2106.00000000
736987.48432333;452619.00000000;736987.48432341;268876768.00000000;736987.48432350;2074.00000000
736987.48432368;457953.00000000;736987.48432376;267832304.00000000;736987.48432384;2094.00000000
736987.48432400;462619.00000000;736987.48432409;268216304.00000000;736987.48432416;2087.00000000
736987.48432433;466620.00000000;736987.48432441;268538848.00000000;736987.48432449;2080.00000000
736987.48432465;471953.00000000;736987.48432473;268124144.00000000;736987.48432480;2111.00000000
736987.48432497;475953.00000000;736987.48432506;268600288.00000000;736987.48432519;2148.00000000
736987.48432538;481954.00000000;736987.48432546;268154864.00000000;736987.48432554;2067.00000000
736987.48432569;487286.00000000;736987.48432576;268784608.00000000;736987.48432586;2106.00000000
736987.48432624;493287.00000000;736987.48432642;268492768.00000000;736987.48432657;2106.00000000
736987.48432696;504617.00000000;736987.48432712;266833904.00000000;736987.48432722;2011.00000000
736987.48432747;511898.00000000;736987.48432758;263162864.00000000;736987.48432770;1951.00000000
736987.48432791;518403.00000000;736987.48432799;258339824.00000000;736987.48432808;1906.00000000
736987.48432824;522879.00000000;736987.48432832;253992960.00000000;736987.48432839;1885.00000000
736987.48432856;526660.00000000;736987.48432863;251059200.00000000;736987.48432870;1885.00000000
736987.48432888;531002.00000000;736987.48432900;246144000.00000000;736987.48432911;1856.00000000
736987.48432927;537078.00000000;736987.48432934;240506880.00000000;736987.48432942;1852.00000000
736987.48432958;540054.00000000;736987.48432966;236866560.00000000;736987.48432976;1858.00000000
736987.48432991;544739.00000000;736987.48432999;232519680.00000000;736987.48433006;1833.00000000
736987.48433022;548187.00000000;736987.48433029;228587520.00000000;736987.48433036;1910.00000000
736987.48433052;552135.00000000;736987.48433059;223703040.00000000;736987.48433067;1831.00000000
736987.48433083;556007.00000000;736987.48433091;219033600.00000000;736987.48433098;1910.00000000
736987.48433115;559799.00000000;736987.48433122;215273760.00000000;736987.48433130;1801.00000000
736987.48433146;562988.00000000;736987.48433154;210401280.00000000;736987.48433162;1768.00000000
736987.48433178;567150.00000000;736987.48433186;205501440.00000000;736987.48433194;1806.00000000
736987.48433209;570205.00000000;736987.48433218;200555520.00000000;736987.48433227;1732.00000000
736987.48433243;574190.00000000;736987.48433251;198174720.00000000;736987.48433260;1812.00000000
736987.48433284;578071.00000000;736987.48433292;191493120.00000000;736987.48433300;1846.00000000
736987.48433318;581850.00000000;736987.48433325;187284480.00000000;736987.48433332;1898.00000000
736987.48433348;585072.00000000;736987.48433356;182753264.00000000;736987.48433366;1828.00000000
736987.48433381;587773.00000000;736987.48433388;177623024.00000000;736987.48433397;1903.00000000
736987.48433416;590851.00000000;736987.48433422;172938224.00000000;736987.48433431;1828.00000000
736987.48433447;593851.00000000;736987.48433454;168913904.00000000;736987.48433462;1881.00000000
736987.48433477;596360.00000000;736987.48433485;163937264.00000000;736987.48433493;1866.00000000
736987.48433509;599614.00000000;736987.48433516;160604144.00000000;736987.48433524;1725.00000000
736987.48433541;602379.00000000;736987.48433550;156487664.00000000;736987.48433557;1705.00000000
736987.48433572;604685.00000000;736987.48433579;151234544.00000000;736987.48433587;1903.00000000
736987.48433602;607305.00000000;736987.48433610;146488304.00000000;736987.48433618;1845.00000000
736987.48433634;609846.00000000;736987.48433642;142709744.00000000;736987.48433655;1830.00000000
736987.48433675;612998.00000000;736987.48433683;137410544.00000000;736987.48433691;1735.00000000
736987.48433707;615362.00000000;736987.48433715;132479992.00000000;736987.48433722;1752.00000000
736987.48433737;617323.00000000;736987.48433744;129300472.00000000;736987.48433752;1669.00000000
736987.48433767;619229.00000000;736987.48433774;124999680.00000000;736987.48433784;1724.00000000
736987.48433800;621377.00000000;736987.48433807;120314880.00000000;736987.48433815;1896.00000000
736987.48433830;623450.00000000;736987.48433838;115507200.00000000;736987.48433845;1745.00000000
736987.48433860;625441.00000000;736987.48433867;112222560.00000000;736987.48433875;1820.00000000
736987.48433890;627357.00000000;736987.48433899;107397120.00000000;736987.48433906;1709.00000000
736987.48433921;628676.00000000;736987.48433929;103096320.00000000;736987.48433940;1743.00000000
736987.48433954;630706.00000000;736987.48433962;98196480.00000000;736987.48433970;1847.00000000
736987.48433985;632159.00000000;736987.48433993;93219840.00000000;736987.48434002;1840.00000000
736987.48434017;634009.00000000;736987.48434029;89103352.00000000;736987.48434043;1779.00000000
736987.48434059;635759.00000000;736987.48434067;83927032.00000000;736987.48434075;1712.00000000
736987.48434091;637202.00000000;736987.48434098;79656952.00000000;736987.48434106;1751.00000000
736987.48434124;638570.00000000;736987.48434132;74296312.00000000;736987.48434140;1768.00000000
736987.48434155;640034.00000000;736987.48434164;69657592.00000000;736987.48434172;1847.00000000
736987.48434190;641234.00000000;736987.48434197;66708476.00000000;736987.48434204;1837.00000000
736987.48434219;642200.00000000;736987.48434226;61670400.00000000;736987.48434234;1706.00000000
736987.48434251;643254.00000000;736987.48434259;56945760.00000000;736987.48434266;1785.00000000
736987.48434281;644094.00000000;736987.48434289;53376000.00000000;736987.48434297;1792.00000000
736987.48434314;645004.00000000;736987.48434322;47877120.00000000;736987.48434336;1810.00000000
736987.48434375;646586.00000000;736987.48434394;38461436.00000000;736987.48434417;1874.00000000
736987.48434461;648161.00000000;736987.48434472;27079680.00000000;736987.48434484;1838.00000000
736987.48434507;648810.00000000;736987.48434517;20782078.00000000;736987.48434529;1877.00000000
736987.48434549;649258.00000000;736987.48434556;16051200.00000000;736987.48434564;1763.00000000
736987.48434580;649521.00000000;736987.48434588;10997759.00000000;736987.48434596;1903.00000000
736987.48434613;649718.00000000;736987.48434628;6819840.00000000;736987.48434638;1870.00000000
736987.48434656;649838.00000000;736987.48434670;3548160.00000000;736987.48434678;1901.00000000
736987.48434697;649916.00000000;736987.48434707;1920000.00000000;736987.48434715;1955.00000000
736987.48434731;649947.00000000;736987.48434740;1274879.00000000;736987.48434748;1981.00000000
736987.48434765;649966.00000000;736987.48434774;798720.00000000;736987.48434781;1994.00000000
736987.48434800;649979.00000000;736987.48434814;568319.00000000;736987.48434824;2000.00000000
736987.48434841;649988.00000000;736987.48434850;276479.00000000;736987.48434859;1992.00000000
736987.48434876;649994.00000000;736987.48434885;215040.00000000;736987.48434894;1979.00000000
736987.48434910;649997.00000000;736987.48434918;153599.00000000;736987.48434925;1965.00000000
736987.48434941;649999.00000000;736987.48434948;92160.00000000;736987.48434955;1945.00000000
736987.48434971;650000.00000000;736987.48434979;76799.00000000;736987.48434987;1925.00000000
736987.48435003;650001.00000000;736987.48435012;76799.00000000;736987.48435019;1903.00000000
736987.48435036;650001.00000000;736987.48435044;46080.00000000;736987.48435052;1882.00000000
736987.48435069;650002.00000000;736987.48435076;30720.00000000;736987.48435086;1858.00000000
736987.48435101;650002.00000000;736987.48435109;46080.00000000;736987.48435116;1841.00000000
736987.48435131;650002.00000000;736987.48435139;30720.00000000;736987.48435146;1826.00000000
736987.48435162;650002.00000000;736987.48435170;30719.00000000;736987.48435179;1806.00000000
736987.48435203;650002.00000000;736987.48435212;30720.00000000;736987.48435219;1785.00000000
736987.48435234;650002.00000000;736987.48435241;-30720.00000000;736987.48435248;1769.00000000
736987.48435263;650002.00000000;736987.48435272;15360.00000000;736987.48435279;1755.00000000
736987.48435296;650002.00000000;736987.48435304;-15360.00000000;736987.48435314;1736.00000000
736987.48435330;650002.00000000;736987.48435339;0.00000000;736987.48435347;1721.00000000
736987.48435362;650002.00000000;736987.48435370;0.00000000;736987.48435377;1708.00000000
736987.48435394;650002.00000000;736987.48435403;-30720.00000000;736987.48435410;1693.00000000
736987.48435425;650002.00000000;736987.48435433;-15359.00000000;736987.48435441;1677.00000000
736987.48435456;650002.00000000;736987.48435464;30720.00000000;736987.48435471;1661.00000000
736987.48435500;650002.00000000;736987.48435516;-30719.00000000;736987.48435535;1631.00000000
736987.48435578;650002.00000000;736987.48435602;30720.00000000;736987.48435619;1591.00000000
736987.48435641;650002.00000000;736987.48435653;-15360.00000000;736987.48435664;1569.00000000
736987.48435686;650002.00000000;736987.48435698;-30720.00000000;736987.48435706;1552.00000000
736987.48435722;650002.00000000;736987.48435730;15360.00000000;736987.48435738;1535.00000000
736987.48435756;650002.00000000;736987.48435764;15360.00000000;736987.48435772;1520.00000000
736987.48435787;650002.00000000;736987.48435795;30720.00000000;736987.48435803;1505.00000000
736987.48435818;650002.00000000;736987.48435826;15360.00000000;736987.48435834;1489.00000000
736987.48435850;650001.00000000;736987.48435858;-15360.00000000;736987.48435865;1485.00000000
736987.48435881;650001.00000000;736987.48435888;-15360.00000000;736987.48435896;1477.00000000
736987.48435912;650001.00000000;736987.48435921;30720.00000000;736987.48435929;1471.00000000
736987.48435944;650001.00000000;736987.48435953;0.00000000;736987.48435965;1462.00000000
736987.48435984;650001.00000000;736987.48435992;-30719.00000000;736987.48436000;1454.00000000
736987.48436016;650001.00000000;736987.48436024;15360.00000000;736987.48436032;1446.00000000
736987.48436047;650001.00000000;736987.48436056;0.00000000;736987.48436064;1438.00000000
736987.48436079;650001.00000000;736987.48436088;-15360.00000000;736987.48436096;1431.00000000
736987.48436111;650001.00000000;736987.48436118;30720.00000000;736987.48436125;1425.00000000
736987.48436141;650001.00000000;736987.48436150;30719.00000000;736987.48436159;1417.00000000
736987.48436174;650001.00000000;736987.48436182;15360.00000000;736987.48436190;1410.00000000
736987.48436206;650001.00000000;736987.48436215;30720.00000000;736987.48436222;1402.00000000
736987.48436237;650001.00000000;736987.48436245;15359.00000000;736987.48436253;1395.00000000
736987.48436269;650001.00000000;736987.48436277;-15360.00000000;736987.48436285;1389.00000000
736987.48436301;650001.00000000;736987.48436308;-30720.00000000;736987.48436316;1382.00000000
736987.48436333;650001.00000000;736987.48436346;15360.00000000;736987.48436356;1372.00000000
736987.48436373;650000.00000000;736987.48436381;-15359.00000000;736987.48436388;1371.00000000
736987.48436403;650000.00000000;736987.48436410;-76799.00000000;736987.48436417;1371.00000000
736987.48436434;650000.00000000;736987.48436442;0.00000000;736987.48436450;1371.00000000
736987.48436468;650000.00000000;736987.48436475;-30720.00000000;736987.48436483;1372.00000000
736987.48436499;650000.00000000;736987.48436507;0.00000000;736987.48436514;1372.00000000
736987.48436534;650000.00000000;736987.48436542;0.00000000;736987.48436550;1372.00000000
736987.48436566;650000.00000000;736987.48436574;30720.00000000;736987.48436581;1371.00000000
736987.48436597;650000.00000000;736987.48436604;0.00000000;736987.48436611;1372.00000000
736987.48436626;650000.00000000;736987.48436634;30720.00000000;736987.48436641;1372.00000000
736987.48436656;650000.00000000;736987.48436664;61439.00000000;736987.48436675;1371.00000000
736987.48436689;650000.00000000;736987.48436697;-15360.00000000;736987.48436706;1336.00000000
736987.48436729;649999.00000000;736987.48436738;-399360.00000000;736987.48436748;569.00000000
736987.48436764;649985.00000000;736987.48436772;-2104319.00000000;736987.48436781;541.00000000
736987.48436795;649925.00000000;736987.48436804;-7280640.00000000;736987.48436811;1503.00000000
736987.48436826;649771.00000000;736987.48436833;-11397119.00000000;736987.48436843;2159.00000000
736987.48436858;649582.00000000;736987.48436866;-16235519.00000000;736987.48436873;2335.00000000
736987.48436889;649260.00000000;736987.48436896;-21258238.00000000;736987.48436904;2085.00000000
736987.48436919;648935.00000000;736987.48436927;-23930880.00000000;736987.48436934;2265.00000000
736987.48436951;648500.00000000;736987.48436958;-28339200.00000000;736987.48436965;2254.00000000
736987.48436981;647986.00000000;736987.48436988;-32732158.00000000;736987.48436997;2176.00000000
736987.48437013;647487.00000000;736987.48437021;-36771836.00000000;736987.48437029;2289.00000000
736987.48437044;646840.00000000;736987.48437052;-41134076.00000000;736987.48437061;2235.00000000
736987.48437076;645996.00000000;736987.48437084;-46079996.00000000;736987.48437093;2176.00000000
736987.48437117;645058.00000000;736987.48437124;-50749440.00000000;736987.48437132;2233.00000000
736987.48437148;644155.00000000;736987.48437156;-55203840.00000000;736987.48437163;2182.00000000
736987.48437178;643316.00000000;736987.48437186;-59274240.00000000;736987.48437194;2200.00000000
736987.48437211;642265.00000000;736987.48437223;-65018876.00000000;736987.48437243;2172.00000000
736987.48437280;639570.00000000;736987.48437301;-75141112.00000000;736987.48437321;2300.00000000
736987.48437348;636877.00000000;736987.48437359;-83389432.00000000;736987.48437372;2185.00000000
736987.48437395;634761.00000000;736987.48437404;-89763832.00000000;736987.48437413;2332.00000000
736987.48437429;632954.00000000;736987.48437436;-93911040.00000000;736987.48437444;2218.00000000
736987.48437461;631289.00000000;736987.48437469;-99578880.00000000;736987.48437479;2173.00000000
736987.48437501;629288.00000000;736987.48437508;-104663040.00000000;736987.48437516;2315.00000000
736987.48437531;627722.00000000;736987.48437538;-108241920.00000000;736987.48437545;2287.00000000
736987.48437561;625819.00000000;736987.48437572;-113802240.00000000;736987.48437580;2348.00000000
736987.48437596;623840.00000000;736987.48437605;-117795840.00000000;736987.48437612;2265.00000000
736987.48437627;621480.00000000;736987.48437634;-121651200.00000000;736987.48437642;2176.00000000
736987.48437660;619330.00000000;736987.48437667;-126668632.00000000;736987.48437675;2103.00000000
736987.48437690;617428.00000000;736987.48437697;-130728952.00000000;736987.48437705;2183.00000000
736987.48437720;615469.00000000;736987.48437728;-135429104.00000000;736987.48437736;2386.00000000
736987.48437751;612764.00000000;736987.48437758;-139084784.00000000;736987.48437767;2388.00000000
736987.48437781;610670.00000000;736987.48437788;-143923184.00000000;736987.48437797;2183.00000000
736987.48437813;608154.00000000;736987.48437821;-148700144.00000000;736987.48437829;2257.00000000
736987.48437845;605557.00000000;736987.48437854;-152724464.00000000;736987.48437866;2230.00000000
736987.48437884;602104.00000000;736987.48437892;-156241904.00000000;736987.48437902;2315.00000000
736987.48437918;599731.00000000;736987.48437926;-161955824.00000000;736987.48437934;2168.00000000
736987.48437949;596477.00000000;736987.48437958;-166487024.00000000;736987.48437966;2405.00000000
736987.48437981;593969.00000000;736987.48437988;-169697264.00000000;736987.48437997;2339.00000000
736987.48438013;590971.00000000;736987.48438022;-175779824.00000000;736987.48438029;2302.00000000
736987.48438044;587894.00000000;736987.48438051;-179450864.00000000;736987.48438058;2273.00000000
736987.48438075;584738.00000000;736987.48438083;-185118704.00000000;736987.48438091;2346.00000000
736987.48438106;582434.00000000;736987.48438115;-188451840.00000000;736987.48438122;2296.00000000
736987.48438138;579143.00000000;736987.48438145;-192015360.00000000;736987.48438153;2170.00000000
736987.48438168;575776.00000000;736987.48438176;-197160960.00000000;736987.48438183;2225.00000000
736987.48438199;572329.00000000;736987.48438208;-201707520.00000000;736987.48438216;2336.00000000
736987.48438236;568297.00000000;736987.48438248;-206883840.00000000;736987.48438257;2305.00000000
736987.48438272;564157.00000000;736987.48438280;-211845120.00000000;736987.48438288;2306.00000000
736987.48438304;560986.00000000;736987.48438311;-216407040.00000000;736987.48438321;2268.00000000
736987.48438336;556669.00000000;736987.48438344;-220769280.00000000;736987.48438350;2348.00000000
736987.48438368;553365.00000000;736987.48438388;-226928640.00000000;736987.48438403;2316.00000000
736987.48438446;543689.00000000;736987.48438464;-237757440.00000000;736987.48438484;2304.00000000
736987.48438519;533550.00000000;736987.48438531;-246835200.00000000;736987.48438543;2321.00000000
736987.48438564;528620.00000000;736987.48438575;-253464960.00000000;736987.48438587;2274.00000000
736987.48438604;522949.00000000;736987.48438618;-258355184.00000000;736987.48438632;2309.00000000
736987.48438650;516498.00000000;736987.48438657;-263070704.00000000;736987.48438667;2138.00000000
736987.48438684;511256.00000000;736987.48438692;-265374704.00000000;736987.48438700;2144.00000000
736987.48438718;506640.00000000;736987.48438725;-266035184.00000000;736987.48438733;2149.00000000
736987.48438750;502003.00000000;736987.48438760;-267617264.00000000;736987.48438769;2029.00000000
736987.48438785;496692.00000000;736987.48438794;-267340784.00000000;736987.48438801;2133.00000000
736987.48438817;492702.00000000;736987.48438825;-268216304.00000000;736987.48438833;2113.00000000
736987.48438850;487377.00000000;736987.48438859;-268212944.00000000;736987.48438867;2111.00000000
736987.48438884;482716.00000000;736987.48438892;-268078064.00000000;736987.48438900;2102.00000000
736987.48438914;478716.00000000;736987.48438922;-268277744.00000000;736987.48438931;2074.00000000
736987.48438949;473386.00000000;736987.48438957;-268615648.00000000;736987.48438966;2080.00000000
736987.48438981;468720.00000000;736987.48438991;-268047344.00000000;736987.48439000;2128.00000000
736987.48439022;463388.00000000;736987.48439031;-268243664.00000000;736987.48439038;2143.00000000
736987.48439053;458721.00000000;736987.48439061;-268431344.00000000;736987.48439068;2118.00000000
736987.48439084;453389.00000000;736987.48439093;-268477408.00000000;736987.48439101;2058.00000000
736987.48439117;449389.00000000;736987.48439125;-267939824.00000000;736987.48439134;2133.00000000
736987.48439152;444055.00000000;736987.48439160;-268062704.00000000;736987.48439168;2134.00000000
736987.48439184;440056.00000000;736987.48439191;-268750560.00000000;736987.48439199;2102.00000000
736987.48439215;434722.00000000;736987.48439225;-268892128.00000000;736987.48439231;2063.00000000
736987.48439249;430056.00000000;736987.48439256;-268477408.00000000;736987.48439265;2163.00000000
736987.48439281;426056.00000000;736987.48439289;-268569568.00000000;736987.48439296;2150.00000000
736987.48439313;421389.00000000;736987.48439321;-269107168.00000000;736987.48439329;2118.00000000
